,route_id,status,cloudiness,precipitation,precipitation_deposits,wind_intensity,sun_azimuth_angle,sun_altitude_angle,fog_density,fog_distance,fog_falloff,wetness,collisions_layout,collisions_pedestrian,collisions_vehicle,outside_route_lanes,red_light,route_dev,route_timeout,stop_infraction,vehicle_blocked,duration_game,duration_system,route_length,score_composed,score_penalty,score_route
6,RouteScenario_6,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,136.10000202804804,334.77162122726435,141.42135623730948,100.0,1.0,100.0
7,RouteScenario_7,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,216.80000323057172,539.1857016086578,141.42135623730948,100.0,1.0,100.0
8,RouteScenario_8,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,216.80000323057172,537.795135974884,141.42135623730948,100.0,1.0,100.0
9,RouteScenario_9,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,113.20000168681143,293.39079666137695,141.42136163210625,100.0,1.0,100.0
10,RouteScenario_10,Failed - Agent timed out,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,611.0500091053545,1517.9975144863129,141.42135623730948,68.40945707170772,1.0,68.40945707170772
11,RouteScenario_11,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,141.7500021122396,369.26627278327936,141.42135353991122,100.0,1.0,100.0
12,RouteScenario_12,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,325.1000048443675,819.819265127182,141.4213575860087,100.0,1.0,100.0
13,RouteScenario_13,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,313.8000046759844,807.3116164207457,141.42135488861038,100.0,1.0,100.0
14,RouteScenario_14,Failed - Agent got blocked,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,210.95000314339995,575.5391256809235,141.42135488861038,8.66982727368668,1.0,8.66982727368668
15,RouteScenario_15,Failed - Agent timed out,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,182.05000271275642,480.66569352149963,141.42135623730948,92.0443050586306,1.0,92.0443050586306
16,RouteScenario_16,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,240.10000357776883,591.7312018871307,141.42135623730948,100.0,1.0,100.0
17,RouteScenario_17,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,185.7000027671456,492.9931118488312,141.42135623730948,100.0,1.0,100.0
18,RouteScenario_18,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,215.6500032134354,554.5261518955232,141.42135590013473,100.0,1.0,100.0
19,RouteScenario_19,Failed - Agent timed out,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,779.0500116087497,2051.2494983673096,141.4213575860087,74.77127038839788,1.0,74.77127038839788
20,RouteScenario_20,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,299.25000445917254,771.0622007846832,141.4213575860087,100.0,1.0,100.0
21,RouteScenario_21,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,277.2500041313469,691.7733924388885,141.42135488861038,100.0,1.0,100.0
22,RouteScenario_22,Completed,90.0,15.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,390.9000058248639,1000.6307928562164,141.4213575860087,100.0,1.0,100.0
0,RouteScenario_0,Failed - Agent timed out,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,431.05000642314553,1074.7553832530978,141.42135084251302,38.613082408416545,0.6,64.35513734736091
1,RouteScenario_1,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.40000270307064,452.86252450942993,141.42135657448432,100.0,1.0,100.0
2,RouteScenario_2,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.40000270307064,457.6192078590393,141.42135657448432,100.0,1.0,100.0
3,RouteScenario_3,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,276.85000412538653,692.7809381484985,141.42135084251302,100.0,1.0,100.0
4,RouteScenario_4,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.85000270977616,450.5187346935272,141.42135623730948,100.0,1.0,100.0
5,RouteScenario_5,Failed - Agent timed out,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,892.0500132925807,2211.414355278015,141.42135623730948,36.35040769203265,0.6,60.584012820054426
6,RouteScenario_6,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.85000270977616,452.8911426067352,141.42135623730948,100.0,1.0,100.0
7,RouteScenario_7,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,250.9500037394464,614.098388671875,141.42135623730948,100.0,1.0,100.0
8,RouteScenario_8,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,248.60000370442867,611.1961085796356,141.42135623730948,100.0,1.0,100.0
9,RouteScenario_9,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,112.35000167414545,283.4457292556762,141.42136163210625,100.0,1.0,100.0
10,RouteScenario_10,Failed - Agent timed out,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,611.0500091053545,1498.7091302871704,141.42135623730948,18.08598191368717,0.6,30.143303189478626
11,RouteScenario_11,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.15000269934532,459.9741683006287,141.42135353991122,100.0,1.0,100.0
12,RouteScenario_12,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,356.8000053167343,882.7645876407622,141.4213575860087,100.0,1.0,100.0
13,RouteScenario_13,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,365.8000054508448,933.1327872276306,141.42135488861038,100.0,1.0,100.0
14,RouteScenario_14,Failed - Agent got blocked,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,564.2500084079803,1348.1113159656525,141.42135488861038,98.72200684001741,1.0,98.72200684001741
15,RouteScenario_15,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,137.30000204592943,355.3868162631988,141.42135623730948,100.0,1.0,100.0
16,RouteScenario_16,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,199.5000029727817,488.33330821990967,141.42135623730948,100.0,1.0,100.0
17,RouteScenario_17,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,225.2000033557415,552.3764243125917,141.42135623730948,100.0,1.0,100.0
18,RouteScenario_18,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,260.80000388622284,640.0905635356902,141.42135590013473,100.0,1.0,100.0
19,RouteScenario_19,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,341.5500050894916,837.2114636898041,141.4213575860087,100.0,1.0,100.0
20,RouteScenario_20,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,304.80000454187393,767.8255264759064,141.4213575860087,100.0,1.0,100.0
21,RouteScenario_21,Completed,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,218.75000325962898,535.8217887878418,141.42135488861038,100.0,1.0,100.0
22,RouteScenario_22,Failed - Agent timed out,15.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,779.0500116087497,1995.5397245883944,141.4213575860087,41.989260033815995,1.0,41.989260033815995
0,RouteScenario_0,Failed - Agent timed out,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,431.05000642314553,1132.2076387405396,141.42135084251302,64.57913062947902,1.0,64.57913062947902
1,RouteScenario_1,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,184.65000275149941,467.58879113197327,141.42135657448432,100.0,1.0,100.0
2,RouteScenario_2,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,186.2000027745962,483.37838053703314,141.42135657448432,100.0,1.0,100.0
3,RouteScenario_3,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,225.600003361702,564.3304286003113,141.42135084251302,100.0,1.0,100.0
4,RouteScenario_4,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,140.15000208839774,343.1202085018158,141.42135623730948,100.0,1.0,100.0
5,RouteScenario_5,Failed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,83.15000123903154,209.87823367118838,141.42135623730948,12.531278615133138,0.6,20.885464358555232
6,RouteScenario_6,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.85000270977616,456.0291149616242,141.42135623730948,100.0,1.0,100.0
7,RouteScenario_7,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,235.75000351294875,576.9795753955841,141.42135623730948,100.0,1.0,100.0
8,RouteScenario_8,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,235.65000351145864,578.2214229106902,141.42135623730948,100.0,1.0,100.0
9,RouteScenario_9,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,110.50000164657831,284.45837283134466,141.42136163210625,100.0,1.0,100.0
10,RouteScenario_10,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,472.60000704228884,1159.214306116104,141.42135623730948,100.0,1.0,100.0
11,RouteScenario_11,Failed - Agent timed out,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,234.0500034876168,627.2191722393036,141.42135353991122,34.175088694233715,1.0,34.175088694233715
12,RouteScenario_12,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,325.3500048480928,814.5350093841553,141.4213575860087,100.0,1.0,100.0
13,RouteScenario_13,Failed - Agent got blocked,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,407.450006071478,1053.731173038483,141.42135488861038,59.44654046888679,1.0,59.44654046888679
14,RouteScenario_14,Failed - Agent got blocked,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,200.85000299289825,544.0298528671265,141.42135488861038,8.835704482937516,1.0,8.835704482937516
15,RouteScenario_15,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.25000270083547,477.03865909576416,141.42135623730948,100.0,1.0,100.0
16,RouteScenario_16,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,194.45000289753082,477.2893168926239,141.42135623730948,100.0,1.0,100.0
17,RouteScenario_17,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,185.7500027678907,484.7014949321747,141.42135623730948,100.0,1.0,100.0
18,RouteScenario_18,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,254.80000379681587,647.7374711036682,141.42135590013473,100.0,1.0,100.0
19,RouteScenario_19,Failed - Agent got blocked,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,603.4000089913608,1593.732916355133,141.4213575860087,41.989260033815995,1.0,41.989260033815995
20,RouteScenario_20,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,208.7500031106174,535.9932751655579,141.4213575860087,100.0,1.0,100.0
21,RouteScenario_21,Completed,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,273.95000408217305,691.5073888301849,141.42135488861038,100.0,1.0,100.0
22,RouteScenario_22,Failed - Agent timed out,90.0,0.0,50.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,779.0500116087497,2018.659921169281,141.4213575860087,94.97375993817606,1.0,94.97375993817606
0,RouteScenario_0,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,184.35000274702907,453.29759430885315,141.42135084251302,100.0,1.0,100.0
1,RouteScenario_1,Failed - Agent timed out,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,319.05000475421554,821.1487965583801,141.42135657448432,72.50838720229513,1.0,72.50838720229513
2,RouteScenario_2,Failed - Agent timed out,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,319.05000475421554,825.4216964244843,141.42135657448432,72.50838720229513,1.0,72.50838720229513
3,RouteScenario_3,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,229.6000034213066,567.7040376663207,141.42135084251302,100.0,1.0,100.0
4,RouteScenario_4,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.95000271126628,449.57018566131586,141.42135623730948,100.0,1.0,100.0
5,RouteScenario_5,Failed - Agent timed out,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,892.0500132925807,2178.6508164405827,141.42135623730948,63.10698840685205,1.0,63.10698840685205
6,RouteScenario_6,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.95000271126628,449.4254801273346,141.42135623730948,100.0,1.0,100.0
7,RouteScenario_7,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,237.9500035457313,573.5684194564818,141.42135623730948,100.0,1.0,100.0
8,RouteScenario_8,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,233.5500034801662,567.665536403656,141.42135623730948,100.0,1.0,100.0
9,RouteScenario_9,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,106.25000158324836,263.0812704563141,141.42136163210625,100.0,1.0,100.0
10,RouteScenario_10,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,359.1500053517521,896.5787374973297,141.42135623730948,100.0,1.0,100.0
11,RouteScenario_11,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,182.2000027149916,461.46534752845764,141.42135353991122,100.0,1.0,100.0
12,RouteScenario_12,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,326.10000485926867,791.0993037223816,141.4213575860087,100.0,1.0,100.0
13,RouteScenario_13,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,498.8000074326992,1235.6046438217165,141.42135488861038,100.0,1.0,100.0
14,RouteScenario_14,Failed - Agent timed out,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,602.0500089712441,1450.9296922683716,141.42135488861038,95.64411615377838,1.0,95.64411615377838
15,RouteScenario_15,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,141.05000210180881,368.8588860034943,141.42135623730948,100.0,1.0,100.0
16,RouteScenario_16,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,284.3000042364001,691.9431719779968,141.42135623730948,100.0,1.0,100.0
17,RouteScenario_17,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,226.3000033721328,575.2907845973969,141.42135623730948,100.0,1.0,100.0
18,RouteScenario_18,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,303.35000452026725,759.7969441413879,141.42135590013473,100.0,1.0,100.0
19,RouteScenario_19,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,519.9500077478588,1289.0971050262453,141.4213575860087,100.0,1.0,100.0
20,RouteScenario_20,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,212.30000316351646,529.1372246742249,141.4213575860087,100.0,1.0,100.0
21,RouteScenario_21,Failed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,164.7500024549663,410.98734736442566,141.42135488861038,39.55580858557853,0.6,65.92634764263086
22,RouteScenario_22,Completed,80.0,0.0,0.0,0.3499999940395355,0.0,15.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,616.7500091902912,1532.6982226371765,141.4213575860087,100.0,1.0,100.0
0,RouteScenario_0,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.15000269934532,442.32362961769104,141.42135084251302,100.0,1.0,100.0
1,RouteScenario_1,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,89.80000133812428,219.17070698738098,141.42135657448432,100.0,1.0,100.0
2,RouteScenario_2,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,89.65000133588909,219.9649770259857,141.42135657448432,100.0,1.0,100.0
3,RouteScenario_3,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,225.65000336244702,544.2978496551514,141.42135084251302,100.0,1.0,100.0
4,RouteScenario_4,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,182.0000027120113,438.8634669780731,141.42135623730948,100.0,1.0,100.0
5,RouteScenario_5,Failed - Agent timed out,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,892.0500132925807,2095.430645704269,141.42135623730948,61.48507552962499,1.0,61.48507552962499
6,RouteScenario_6,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.95000271126628,439.6134526729584,141.42135623730948,100.0,1.0,100.0
7,RouteScenario_7,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,247.05000368133187,587.3061499595643,141.42135623730948,100.0,1.0,100.0
8,RouteScenario_8,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,247.05000368133187,586.5042190551758,141.42135623730948,100.0,1.0,100.0
9,RouteScenario_9,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,155.00000230968,373.7960214614868,141.42136163210625,100.0,1.0,100.0
10,RouteScenario_10,Failed - Agent got blocked,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,272.15000405535096,658.6710546016692,141.42135623730948,29.802769026763364,1.0,29.802769026763364
11,RouteScenario_11,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,181.15000269934532,449.715479850769,141.42135353991122,100.0,1.0,100.0
12,RouteScenario_12,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,375.25000559166085,893.161539554596,141.4213575860087,100.0,1.0,100.0
13,RouteScenario_13,Failed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,168.95000251755118,427.3043296337128,141.42135488861038,24.98337454870501,0.6,41.638957581175006
14,RouteScenario_14,Failed - Agent timed out,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,602.0500089712441,1399.028579235077,141.42135488861038,96.84850816143715,1.0,96.84850816143715
15,RouteScenario_15,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,137.1000020429492,343.2531983852386,141.42135623730948,100.0,1.0,100.0
16,RouteScenario_16,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,201.2500029988587,473.4834682941437,141.42135623730948,100.0,1.0,100.0
17,RouteScenario_17,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,180.55000269040463,451.72757244110113,141.42135623730948,100.0,1.0,100.0
18,RouteScenario_18,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,258.05000384524465,627.5657365322112,141.42135590013473,100.0,1.0,100.0
19,RouteScenario_19,Failed - Agent timed out,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,779.0500116087497,1960.2917039394376,141.4213575860087,41.989260033815995,1.0,41.989260033815995
20,RouteScenario_20,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,254.05000378564,623.2268595695497,141.4213575860087,100.0,1.0,100.0
21,RouteScenario_21,Completed,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,225.35000335797668,539.3620126247406,141.42135488861038,100.0,1.0,100.0
22,RouteScenario_22,Failed - Agent timed out,80.0,30.0,50.0,0.4000000059604645,0.0,75.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,779.0500116087497,2006.837638616562,141.4213575860087,41.989260033815995,1.0,41.989260033815995
